,Player,Age,Nation,Position,Club,Birthday,Astrology,Foot,Height,Wage,youth_value,Game Value,TransferMarket Value,Game Rating,predicted_rate,Fotball Critic rating,FMyear,rate avg,ratio predicted,numeric position,numeric foot,value_rate,label,label value
2715,Luka Jovic,22,Italy,Strikers,R. Madrid,12.0,Capricorn,Either,181,652000.0,270000.0,37000000.0,20000000.0,81.0,84.0,77.0,2015.0,80.5,0.993827160493827,9,0,74.0740740740741,1,1
2716,Moreto Cassama,23,Netherlands,Central Midfielders, Stade Reims,2.0,Aquarius,Either,165,8000.0,40000.0,3000000.0,3000000.0,80.0,68.0,77.0,2017.0,72.5,0.90625,2,0,75.0,1,1
2717,Osvaldo Rodriguez,23,Mexico,Left Backs,León,9.0,Virgo,Left,174,16000.0,20000.0,242000.0,1500000.0,71.0,69.0,65.0,2014.0,67.0,0.943661971830986,5,1,75.0,1,1
2718,Osvaldo Rodríguez,23,Czech Republic,Left Backs,León,9.0,Virgo,Left,174,16000.0,20000.0,242000.0,1500000.0,75.0,69.0,65.0,2015.0,67.0,0.893333333333333,5,1,75.0,1,1
2719,Tiago Matos,20,France,Central Defenders, FC Porto B,1.0,Aquarius,Either,178,8000.0,10000.0,750000.0,750000.0,76.0,68.0,68.0,2019.0,68.0,0.894736842105263,1,0,75.0,1,1
2720,Ben Chilwell,24,Spain,Left Backs, Chelsea FC,12.0,Sagittarius,Either,178,28000.0,600000.0,45000000.0,45000000.0,75.0,68.0,68.0,2016.0,68.0,0.906666666666667,5,0,75.0,1,1
2721,Damian Martinez,30,Argentina,Goalkeepers,Rosario Central,1.0,Aquarius,Right,180,36000.0,400000.0,2000000.0,30000000.0,78.0,74.0,99.0,2014.0,74.0,0.948717948717949,4,2,75.0,1,1
2722,Agustin Almendra,20,Ukraine,Right Wingers,Boca,2.0,Aquarius,Right,181,12000.0,60000.0,2000000.0,4500000.0,79.0,72.0,57.0,2019.0,64.5,0.816455696202532,8,2,75.0,1,1
2723,Mohammed Ihattaren,19,Brazil,Central Attacking Midfielders, PSV Eindhoven,2.0,Aquarius,Either,183,44000.0,160000.0,12000000.0,12000000.0,77.0,68.0,64.0,2019.0,66.0,0.857142857142857,0,0,75.0,1,1
2724,Giuseppe Pezzella,22,Spain,Left Backs,Parma,11.0,Sagittarius,Left,187,60000.0,80000.0,3000000.0,6000000.0,76.0,75.0,68.0,2016.0,71.5,0.94078947368421,5,1,75.0,1,1
2725,Pelle van Amersfoort,24,Netherlands,Strikers,Cracovia,4.0,Aries,Right,193,12000.0,20000.0,134000.0,1500000.0,69.0,72.0,41.0,2014.0,56.5,0.818840579710145,9,2,75.0,1,1
2726,Jordan Veretout,27,France,Central Midfielders,Roma,3.0,Pisces,Right,177,392000.0,425000.0,22000000.0,33000000.0,73.0,81.0,77.0,2014.0,79.0,1.08219178082192,2,2,77.6470588235294,1,1
2727,Naby Keita,25,Guinea,Defensive Midfielders,Liverpool,2.0,Aquarius,Right,172,480000.0,400000.0,41000000.0,32000000.0,72.0,84.0,75.0,2014.0,79.5,1.10416666666667,3,2,80.0,1,1
2728,Lautaro Martinez,22,Brazil,Strikers,Inter,8.0,Leo,Right,174,324000.0,1000000.0,41000000.0,80000000.0,81.0,87.0,77.0,2017.0,82.0,1.01234567901235,9,2,80.0,1,1
2729,Bobby Duncan,19,England,Strikers,Derby,6.0,Cancer,Left,176,12000.0,10000.0,51000.0,800000.0,77.0,64.0,99.0,2018.0,64.0,0.831168831168831,9,1,80.0,1,1
2730,Carel Eiting,22,Germany,Defensive Midfielders,Ajax,2.0,Aquarius,Left,181,8000.0,50000.0,2000000.0,4000000.0,76.0,73.0,68.0,2016.0,70.5,0.927631578947368,3,1,80.0,1,1
2731,Breel Embolo,23,Latvia,Strikers,Borussia M'gladbach,2.0,Aquarius,Right,185,236000.0,200000.0,8000000.0,16000000.0,75.0,77.0,80.0,2015.0,78.5,1.04666666666667,9,2,80.0,1,1
2732,Simone Scuffet,24,Italy,Goalkeepers,Udinese,5.0,Gemini,Right,193,32000.0,10000.0,1000000.0,800000.0,70.0,69.0,99.0,2014.0,69.0,0.985714285714286,4,2,80.0,1,1
2733,Gianluca Mancini,24,Netherlands,Central Defenders,Roma,4.0,Aries,Right,190,260000.0,370000.0,15000000.0,30000000.0,71.0,81.0,78.0,2017.0,79.5,1.11971830985916,1,2,81.0810810810811,1,1
2734,Nicolo Barella,23,Cape Verde,Central Midfielders,Inter,2.0,Aquarius,Right,172,324000.0,800000.0,36000000.0,65000000.0,73.0,86.0,79.0,2017.0,82.5,1.13013698630137,2,2,81.25,1,1
2735,Emil Audero,23,Spain,Goalkeepers,Sampdoria,1.0,Capricorn,Right,192,104000.0,170000.0,5000000.0,14000000.0,76.0,77.0,82.0,2015.0,79.5,1.04605263157895,4,2,82.3529411764706,1,1
2736,Thomas Strakosha,25,Albania,Goalkeepers,Lazio,3.0,Pisces,Right,193,156000.0,170000.0,8000000.0,14000000.0,69.0,79.0,77.0,2014.0,78.0,1.1304347826087,4,2,82.3529411764706,1,1
2737,José David Ramírez,24,Morocco,Right Wingers,Chivas,12.0,Sagittarius,Right,168,16000.0,30000.0,285000.0,2500000.0,73.0,67.0,68.0,2015.0,67.5,0.924657534246575,8,2,83.3333333333333,1,1
2738,Federico Dimarco,22,England,Left Backs,Inter,11.0,Scorpio,Left,175,28000.0,120000.0,6000000.0,10000000.0,78.0,75.0,68.0,2016.0,71.5,0.916666666666667,5,1,83.3333333333333,1,1
2739,Manu Morlanes,21,Italy,Central Midfielders,Villarreal,1.0,Capricorn,Right,178,36000.0,60000.0,3000000.0,5000000.0,77.0,71.0,68.0,2016.0,69.5,0.902597402597403,2,2,83.3333333333333,1,1
2740,Sergi Canos,23,Spain,Left Wingers,Brentford,2.0,Aquarius,Right,178,64000.0,120000.0,3000000.0,10000000.0,73.0,76.0,65.0,2014.0,70.5,0.965753424657534,6,2,83.3333333333333,1,1
2741,Mason Greenwood,18,England,Strikers,Man Utd,10.0,Libra,Either,183,100000.0,600000.0,30000000.0,50000000.0,84.0,82.0,80.0,2019.0,81.0,0.964285714285714,9,0,83.3333333333333,1,1
2742,Tiago Ruiz Diaz,22,Argentina,Right Backs,Free Transfer,1.0,Aquarius,Right,177,132000.0,190000.0,12000000.0,16000000.0,73.0,68.0,68.0,2015.0,68.0,0.931506849315068,7,2,84.2105263157895,1,1
2743,Tiago Ruiz Diaz,22,Brazil,Right Backs,Free Transfer,1.0,Aquarius,Right,177,224000.0,190000.0,12000000.0,16000000.0,75.0,68.0,68.0,2016.0,68.0,0.906666666666667,7,2,84.2105263157895,1,1
2744,Shon Weissman,24,Belgium,Strikers,Valladolid,2.0,Aquarius,Right,174,12000.0,70000.0,286000.0,6000000.0,75.0,73.0,99.0,2015.0,73.0,0.973333333333333,9,2,85.7142857142857,1,1
2745,Nuno Santos,25,Italy,Central Attacking Midfielders,Sporting,2.0,Aquarius,Left,176,40000.0,70000.0,17000000.0,6000000.0,78.0,82.0,71.0,2019.0,76.5,0.980769230769231,0,1,85.7142857142857,1,1
2746,Adama Traore,25,Spain,Central Attacking Midfielders,Hatayspor,6.0,Cancer,Left,180,44000.0,350000.0,5000000.0,30000000.0,73.0,73.0,77.0,2014.0,75.0,1.02739726027397,0,1,85.7142857142857,1,1
2747,Matteo Guendouzi,21,Ghana,Central Midfielders,Arsenal,4.0,Aries,Right,185,200000.0,230000.0,25000000.0,20000000.0,71.0,79.0,77.0,2017.0,78.0,1.09859154929577,2,2,86.9565217391304,1,1
2748,Myron Boadu,19,Italy,Strikers,AZ,1.0,Capricorn,Either,180,68000.0,160000.0,17000000.0,14000000.0,83.0,78.0,70.0,2018.0,74.0,0.891566265060241,9,0,87.5,1,1
2749,Oihan Sancet,20,France,Central Midfielders,A. Bilbao,4.0,Taurus,Right,188,44000.0,40000.0,4000000.0,3500000.0,75.0,73.0,62.0,2018.0,67.5,0.9,2,2,87.5,1,1
2750,Thomas Lemar,24,France,Central Attacking Midfielders,A. Madrid,11.0,Scorpio,Left,170,456000.0,280000.0,22000000.0,25000000.0,74.0,83.0,74.0,2014.0,78.5,1.06081081081081,0,1,89.2857142857143,1,1
2751,Anderson Andre,25,Colombia,Strikers, Real Salt Lake City,5.0,Gemini,Either,171,28000.0,20000.0,1800000.0,1800000.0,82.0,68.0,68.0,2017.0,68.0,0.829268292682927,9,0,90.0,1,1
2752,Javairo Dilrosun,22,Germany,Right Wingers,Hertha BSC,6.0,Cancer,Left,174,36000.0,100000.0,5000000.0,9000000.0,71.0,73.0,63.0,2015.0,68.0,0.957746478873239,8,1,90.0,1,1
2753,Javairo Dilrosun,22,Netherlands,Right Wingers,Hertha BSC,6.0,Cancer,Left,174,36000.0,100000.0,5000000.0,9000000.0,78.0,73.0,63.0,2016.0,68.0,0.871794871794872,8,1,90.0,1,1
2754,Miguel Luis,21,Mexico,Central Midfielders,Vit. Guimaraes,2.0,Pisces,Right,179,12000.0,10000.0,239000.0,900000.0,76.0,70.0,57.0,2017.0,63.5,0.835526315789474,2,2,90.0,1,1
2755,Miguel Luis,21,Spain,Central Midfielders,Vit. Guimaraes,2.0,Pisces,Right,179,12000.0,10000.0,239000.0,900000.0,77.0,70.0,57.0,2018.0,63.5,0.824675324675325,2,2,90.0,1,1
2756,Matias Palacios,18,South Korea,Central Attacking Midfielders,San Lorenzo,5.0,Taurus,Right,172,8000.0,60000.0,1000000.0,5500000.0,76.0,67.0,68.0,2019.0,67.5,0.888157894736842,0,2,91.6666666666667,1,1
2757,Almamy Touré,24,England,Central Defenders,Eintracht Frankfurt,4.0,Taurus,Right,183,128000.0,60000.0,4000000.0,5500000.0,73.0,77.0,64.0,2015.0,70.5,0.965753424657534,1,2,91.6666666666667,1,1
2758,Joao Filipe,24,Portugal,Left Wingers, Wolverhampton Wanderers,9.0,Virgo,Either,170,12000.0,40000.0,4000000.0,4000000.0,79.0,68.0,68.0,2017.0,68.0,0.860759493670886,6,0,100.0,1,1
2759,Emi Buendia,24,Portugal,Central Attacking Midfielders, Norwich City,12.0,Capricorn,Either,172,120000.0,220000.0,22000000.0,22000000.0,78.0,68.0,68.0,2015.0,68.0,0.871794871794872,0,0,100.0,1,1
2760,Taylor Richards,19,Austria,Central Attacking Midfielders,Brighton,12.0,Sagittarius,Left,175,32000.0,10000.0,1000000.0,1000000.0,75.0,69.0,99.0,2018.0,69.0,0.92,0,1,100.0,1,1
2761,Nuno Santos,25,Brazil,Central Attacking Midfielders,Sporting,2.0,Aquarius,Left,176,40000.0,60000.0,17000000.0,6000000.0,76.0,82.0,71.0,2018.0,76.5,1.00657894736842,0,1,100.0,1,1
2762,Roberto de la Rosa,20,Brazil,Strikers,Pachuca,1.0,Capricorn,Right,177,4000.0,10000.0,14000.0,1000000.0,78.0,69.0,99.0,2018.0,69.0,0.884615384615385,9,2,100.0,1,1
2763,Roberto de la Rosa,20,Switzerland,Strikers,Pachuca,1.0,Capricorn,Right,177,12000.0,10000.0,14000.0,1000000.0,76.0,69.0,63.0,2019.0,66.0,0.868421052631579,9,2,100.0,1,1
2764,Davide Calabria,23,Italy,Right Backs,Milan,12.0,Sagittarius,Right,177,260000.0,250000.0,12000000.0,25000000.0,74.0,82.0,83.0,2015.0,82.5,1.11486486486487,7,2,100.0,1,1
2765,Thierry Ambrose,23,Paraguay,Strikers,FC Metz,3.0,Aries,Right,178,12000.0,20000.0,1000000.0,2000000.0,72.0,70.0,61.0,2014.0,65.5,0.909722222222222,9,2,100.0,1,1
2766,Juninho Bacuna,22,Chile,Central Attacking Midfielders,Huddersfield,8.0,Leo,Right,178,56000.0,50000.0,2000000.0,5000000.0,70.0,72.0,62.0,2015.0,67.0,0.957142857142857,0,2,100.0,1,1
2767,Leon Bailey,22,Spain,Right Wingers,Bayer 04,8.0,Leo,Left,178,280000.0,350000.0,27000000.0,35000000.0,71.0,77.0,83.0,2016.0,80.0,1.12676056338028,8,1,100.0,1,1
2768,Kiril Despodov,23,Bulgaria,Right Wingers,Cagliari,11.0,Scorpio,Right,179,32000.0,30000.0,3000000.0,3000000.0,69.0,72.0,58.0,2014.0,65.0,0.942028985507247,8,2,100.0,1,1
2769,Andrija Balic,22,Croatia,Strikers,Dun. Streda,8.0,Leo,Right,180,8000.0,10000.0,107000.0,1000000.0,69.0,71.0,40.0,2014.0,55.5,0.804347826086957,9,2,100.0,1,1
2770,Olivier Ntcham,24,France,Central Attacking Midfielders,Celtic,2.0,Aquarius,Right,180,60000.0,30000.0,10000000.0,3000000.0,71.0,76.0,61.0,2014.0,68.5,0.964788732394366,0,2,100.0,1,1
2771,Carel Eiting,22,Germany,Central Defenders,Ajax,2.0,Aquarius,Left,181,8000.0,40000.0,2000000.0,4000000.0,72.0,73.0,65.0,2015.0,69.0,0.958333333333333,1,1,100.0,1,1
2772,Gaetan Poussin,21,France,Goalkeepers,Bordeaux,1.0,Capricorn,Right,184,12000.0,10000.0,548000.0,1000000.0,76.0,70.0,68.0,2016.0,69.0,0.907894736842105,4,2,100.0,1,1
2773,Inaki Pena,21,Italy,Goalkeepers,Barcelona,3.0,Pisces,Right,184,12000.0,30000.0,938000.0,3000000.0,75.0,75.0,68.0,2017.0,71.5,0.953333333333333,4,2,100.0,1,1
2774,Inaki Pena,21,Spain,Goalkeepers,Barcelona,3.0,Pisces,Right,184,12000.0,30000.0,938000.0,3000000.0,76.0,75.0,68.0,2018.0,71.5,0.94078947368421,4,2,100.0,1,1
2775,Inaki Williams,26,Brazil,Strikers,A. Bilbao,6.0,Gemini,Right,186,248000.0,250000.0,37000000.0,25000000.0,77.0,76.0,68.0,2015.0,72.0,0.935064935064935,9,2,100.0,1,1
2776,Ruben Semedo,26,Portugal,Central Defenders,Olympiakos,4.0,Aries,Right,189,88000.0,80000.0,5000000.0,8000000.0,71.0,79.0,99.0,2014.0,79.0,1.11267605633803,1,2,100.0,1,1
2777,la de,28,Uruguay,Strikers, FC Lorient,2.0,Pisces,Either,190,12000.0,10000.0,1000000.0,1000000.0,77.0,68.0,70.0,2017.0,69.0,0.896103896103896,9,0,100.0,1,1
2778,Alessandro Bastoni,21,Italy,Central Defenders,Inter,4.0,Aries,Left,190,196000.0,600000.0,19000000.0,60000000.0,78.0,80.0,87.0,2018.0,83.5,1.07051282051282,1,1,100.0,1,1
2779,Thomas Lemar,24,Italy,Central Attacking Midfielders,A. Madrid,11.0,Scorpio,Left,170,456000.0,240000.0,22000000.0,25000000.0,74.0,83.0,74.0,2015.0,78.5,1.06081081081081,0,1,104.166666666667,1,1
2780,Alex Meret,23,Czech Republic,Goalkeepers,Napoli,3.0,Aries,Left,190,132000.0,190000.0,10000000.0,20000000.0,73.0,82.0,76.0,2015.0,79.0,1.08219178082192,4,1,105.263157894737,1,1
2781,Agustin Obando,20,England,Left Wingers,Boca,3.0,Pisces,Left,172,12000.0,30000.0,2000000.0,3200000.0,76.0,70.0,99.0,2019.0,70.0,0.921052631578947,6,1,106.666666666667,1,1
2782,Pedro Chirivella,23,Spain,Defensive Midfielders,FC Nantes,5.0,Gemini,Right,178,24000.0,30000.0,3000000.0,3200000.0,69.0,74.0,73.0,2014.0,73.5,1.06521739130435,3,2,106.666666666667,1,1
2783,Giovani Lo Celso,24,Netherlands,Central Attacking Midfielders,Tottenham,4.0,Aries,Left,176,400000.0,250000.0,30000000.0,27000000.0,73.0,82.0,99.0,2015.0,82.0,1.12328767123288,0,1,108.0,1,1
2784,Amine Gouiri,20,Argentina,Strikers,OGC Nice,2.0,Aquarius,Right,180,60000.0,270000.0,5000000.0,30000000.0,82.0,79.0,99.0,2018.0,79.0,0.963414634146341,9,2,111.111111111111,1,1
2785,Yacine Adli,19,France,Central Midfielders,Bordeaux,7.0,Leo,Right,186,68000.0,80000.0,3000000.0,9000000.0,76.0,75.0,76.0,2017.0,75.5,0.993421052631579,2,2,112.5,1,1
2786,Milos Veljkovic,24,Serbia,Central Defenders,SV Werder,9.0,Libra,Right,188,56000.0,40000.0,3000000.0,4500000.0,76.0,74.0,79.0,2014.0,76.5,1.00657894736842,1,2,112.5,1,1
2787,Maxence Caqueret,20,Nigeria,Defensive Midfielders,OL,2.0,Aquarius,Right,174,72000.0,150000.0,5000000.0,17000000.0,78.0,77.0,74.0,2018.0,75.5,0.967948717948718,3,2,113.333333333333,1,1
2788,Raphael Guerreiro,26,Portugal,Left Backs,Borussia Dortmund,12.0,Capricorn,Left,170,352000.0,350000.0,24000000.0,40000000.0,72.0,84.0,87.0,2014.0,85.5,1.1875,5,1,114.285714285714,1,1
2789,Jonjoe Kenny,23,England,Right Backs,Everton,3.0,Pisces,Right,176,60000.0,50000.0,13000000.0,5800000.0,69.0,78.0,62.0,2014.0,70.0,1.01449275362319,7,2,116.0,1,1
2790,Marco Asensio,24,Spain,Central Attacking Midfielders,R. Madrid,1.0,Aquarius,Left,182,500000.0,300000.0,35000000.0,35000000.0,76.0,83.0,75.0,2014.0,79.0,1.03947368421053,0,1,116.666666666667,1,1
2791,Timothy Castagne,24,Spain,Central Defenders,Leicester,12.0,Sagittarius,Right,185,280000.0,240000.0,30000000.0,28000000.0,77.0,79.0,73.0,2015.0,76.0,0.987012987012987,1,2,116.666666666667,1,1
2792,Trevoh Chalobah,21,England,Central Defenders,Chelsea,7.0,Cancer,Right,192,60000.0,30000.0,4000000.0,3500000.0,72.0,70.0,76.0,2016.0,73.0,1.01388888888889,1,2,116.666666666667,1,1
2793,Emil Audero,23,Spain,Goalkeepers,Sampdoria,1.0,Capricorn,Right,192,104000.0,120000.0,5000000.0,14000000.0,81.0,77.0,82.0,2016.0,79.5,0.981481481481482,4,2,116.666666666667,1,1
2794,Andrew Robertson,26,Scotland,Central Defenders,Liverpool,3.0,Pisces,Left,178,320000.0,550000.0,48000000.0,65000000.0,76.0,87.0,84.0,2014.0,85.5,1.125,1,1,118.181818181818,1,1
2795,Tiago Dantas,19,Argentina,Central Midfielders,SLB,11.0,Sagittarius,Right,170,12000.0,100000.0,381000.0,12000000.0,81.0,72.0,68.0,2019.0,70.0,0.864197530864198,2,2,120.0,1,1
2796,Josh Sims,23,England,Left Wingers,Southampton,3.0,Aries,Left,174,40000.0,10000.0,3000000.0,1200000.0,71.0,73.0,99.0,2014.0,73.0,1.02816901408451,6,1,120.0,1,1
2797,Josh Sims,23,Senegal,Left Wingers,Southampton,3.0,Aries,Left,174,40000.0,10000.0,3000000.0,1200000.0,71.0,73.0,47.0,2015.0,60.0,0.845070422535211,6,1,120.0,1,1
2798,Emanuel Vignato,19,France,Right Wingers,Bologna,8.0,Virgo,Right,175,40000.0,50000.0,3000000.0,6000000.0,82.0,77.0,74.0,2017.0,75.5,0.920731707317073,8,2,120.0,1,1
2799,Sebastian Vegas,23,Spain,Central Defenders,Mazatlán,12.0,Sagittarius,Left,183,20000.0,50000.0,523000.0,6000000.0,75.0,73.0,71.0,2016.0,72.0,0.96,1,1,120.0,1,1
2800,Dan-Axel Zagadou,21,England,Central Defenders,Borussia Dortmund,6.0,Gemini,Left,196,140000.0,150000.0,6000000.0,18000000.0,70.0,80.0,99.0,2017.0,80.0,1.14285714285714,1,1,120.0,1,1
2801,Eric Dier,26,England,Central Defenders,Tottenham,1.0,Capricorn,Either,188,360000.0,180000.0,30000000.0,22000000.0,73.0,83.0,76.0,2014.0,79.5,1.08904109589041,1,0,122.222222222222,1,1
2802,Andre Almeida,20,France,Central Midfielders,Vit. Guimarães,5.0,Gemini,Right,172,8000.0,40000.0,1000000.0,5000000.0,72.0,73.0,67.0,2017.0,70.0,0.972222222222222,2,2,125.0,1,1
2803,Javi Ontiveros,22,Germany,Right Wingers,Villarreal,9.0,Virgo,Right,175,112000.0,40000.0,15000000.0,5000000.0,84.0,81.0,68.0,2016.0,74.5,0.886904761904762,8,2,125.0,1,1
2804,Nemanja Maksimovic,25,Luxembourg,Central Midfielders,Getafe,1.0,Aquarius,Right,184,84000.0,120000.0,12000000.0,15000000.0,79.0,76.0,72.0,2016.0,74.0,0.936708860759494,2,2,125.0,1,1
2805,Dominik Livakovic,25,Spain,Goalkeepers,Dinamo,1.0,Capricorn,Right,187,56000.0,120000.0,7000000.0,15000000.0,78.0,83.0,81.0,2015.0,82.0,1.05128205128205,4,2,125.0,1,1
2806,Ryan Gravenberch,18,France,Central Midfielders,Ajax,5.0,Taurus,Right,190,208000.0,260000.0,8000000.0,33000000.0,84.0,76.0,77.0,2019.0,76.5,0.910714285714286,2,2,126.923076923077,1,1
2807,Emil Audero,23,Italy,Goalkeepers,Sampdoria,1.0,Capricorn,Right,192,104000.0,110000.0,5000000.0,14000000.0,68.0,77.0,82.0,2014.0,79.5,1.16911764705882,4,2,127.272727272727,1,1
2808,Cengiz Under,23,Spain,Right Wingers,Roma,7.0,Cancer,Left,173,324000.0,140000.0,13000000.0,18000000.0,77.0,81.0,72.0,2016.0,76.5,0.993506493506494,8,1,128.571428571429,1,1
2809,Ruben Loftus-Cheek,24,England,Central Midfielders,Chelsea,1.0,Aquarius,Right,191,600000.0,140000.0,30000000.0,18000000.0,72.0,78.0,71.0,2014.0,74.5,1.03472222222222,2,2,128.571428571429,1,1
2810,Bozhidar Kraev,23,Bulgaria,Central Attacking Midfielders,FC Midtjylland,6.0,Cancer,Right,190,24000.0,10000.0,856000.0,1300000.0,70.0,71.0,62.0,2014.0,66.5,0.95,0,2,130.0,1,1
2811,Hector Bellerin,25,Spain,Right Backs,Arsenal,3.0,Pisces,Right,177,440000.0,190000.0,27000000.0,25000000.0,72.0,79.0,79.0,2014.0,79.0,1.09722222222222,7,2,131.578947368421,1,1
2812,Jairo Riedewald,23,Netherlands,Central Defenders,Crystal Palace,9.0,Virgo,Left,188,260000.0,60000.0,12000000.0,8000000.0,70.0,74.0,73.0,2014.0,73.5,1.05,1,1,133.333333333333,1,1
2813,Alex Meret,23,Spain,Goalkeepers,Napoli,3.0,Aries,Left,190,132000.0,150000.0,10000000.0,20000000.0,83.0,82.0,68.0,2016.0,75.0,0.903614457831325,4,1,133.333333333333,1,1
2814,Moise Kean,20,Italy,Strikers,Everton,2.0,Pisces,Right,183,200000.0,260000.0,27000000.0,35000000.0,82.0,76.0,99.0,2017.0,76.0,0.926829268292683,9,2,134.615384615385,1,1
2815,Victor Osimhen,21,Italy,Strikers,Napoli,12.0,Capricorn,Right,185,480000.0,370000.0,30000000.0,50000000.0,78.0,81.0,77.0,2017.0,79.0,1.01282051282051,9,2,135.135135135135,1,1
2816,Nikola Vlasic,22,Nigeria,Central Attacking Midfielders,CSKA Moscow,10.0,Libra,Right,178,116000.0,220000.0,6000000.0,30000000.0,76.0,79.0,78.0,2017.0,78.5,1.03289473684211,0,2,136.363636363636,1,1
2817,Gianluca Mancini,24,England,Central Defenders,Roma,4.0,Aries,Right,190,260000.0,220000.0,15000000.0,30000000.0,78.0,81.0,78.0,2016.0,79.5,1.01923076923077,1,2,136.363636363636,1,1
2818,Konrad Laimer,23,Italy,Central Midfielders,RB Leipzig,5.0,Gemini,Right,180,212000.0,190000.0,7000000.0,26000000.0,76.0,77.0,67.0,2015.0,72.0,0.947368421052632,2,2,136.842105263158,1,1
2819,Almamy Toure,24,Mali,Central Defenders,Eintracht Frankfurt,4.0,Taurus,Right,183,128000.0,40000.0,4000000.0,5500000.0,72.0,77.0,64.0,2014.0,70.5,0.979166666666667,1,2,137.5,1,1
2820,Bryan Cristante,25,England,Central Midfielders,Roma,3.0,Pisces,Right,187,236000.0,130000.0,12000000.0,18000000.0,78.0,80.0,77.0,2015.0,78.5,1.00641025641026,2,2,138.461538461538,1,1
2821,Enes Unal,23,Turkey,Strikers,Getafe,5.0,Taurus,Either,185,44000.0,50000.0,5000000.0,7000000.0,73.0,79.0,74.0,2014.0,76.5,1.04794520547945,9,0,140.0,1,1
2822,Lorenzo Pellegrini,24,France,Defensive Midfielders,Roma,6.0,Gemini,Either,186,300000.0,280000.0,26000000.0,40000000.0,73.0,85.0,81.0,2015.0,83.0,1.13698630136986,3,0,142.857142857143,1,1
2823,Dusan Vlahovic,20,Ivory Coast,Strikers,Fiorentina,1.0,Aquarius,Left,191,104000.0,280000.0,9000000.0,40000000.0,77.0,79.0,99.0,2018.0,79.0,1.02597402597403,9,1,142.857142857143,1,1
2824,Jonathan Bamba,24,Brazil,Right Wingers,LOSC,3.0,Aries,Right,175,100000.0,170000.0,16000000.0,25000000.0,80.0,77.0,70.0,2016.0,73.5,0.91875,8,2,147.058823529412,1,1
2825,Davide Calabria,23,Germany,Right Backs,Milan,12.0,Sagittarius,Right,177,260000.0,170000.0,12000000.0,25000000.0,79.0,82.0,68.0,2016.0,75.0,0.949367088607595,7,2,147.058823529412,1,1
2826,Helder Ferreira,24,Jamaica,Right Wingers, FC Paços de Ferreira,4.0,Aries,Either,179,84000.0,10000.0,1500000.0,1500000.0,77.0,68.0,70.0,2017.0,69.0,0.896103896103896,8,0,150.0,1,1
2827,Callum Robinson,25,England,Strikers,West Brom,2.0,Aquarius,Right,181,100000.0,40000.0,10000000.0,6000000.0,74.0,74.0,70.0,2014.0,72.0,0.972972972972973,9,2,150.0,1,1
2828,Hugo Guillamon,20,Spain,Central Defenders,Valencia,1.0,Aquarius,Right,182,28000.0,50000.0,2000000.0,7500000.0,73.0,71.0,80.0,2018.0,75.5,1.03424657534247,1,2,150.0,1,1
2829,Sebastian Vegas,23,Argentina,Central Defenders,Mazatlán,12.0,Sagittarius,Left,183,20000.0,40000.0,523000.0,6000000.0,71.0,73.0,71.0,2015.0,72.0,1.01408450704225,1,1,150.0,1,1
2830,Paulo Bernardo,18,Spain,Central Midfielders,SLB,1.0,Aquarius,Right,184,8000.0,10000.0,650000.0,1500000.0,79.0,71.0,69.0,2019.0,70.0,0.886075949367089,2,2,150.0,1,1
2831,Inaki Pena,21,Italy,Goalkeepers,Barcelona,3.0,Pisces,Right,184,12000.0,20000.0,938000.0,3000000.0,71.0,75.0,68.0,2016.0,71.5,1.00704225352113,4,2,150.0,1,1
2832,Asier Villalibre,22,Argentina,Strikers,A. Bilbao,9.0,Libra,Left,184,60000.0,30000.0,7000000.0,4500000.0,75.0,76.0,66.0,2015.0,71.0,0.946666666666667,9,1,150.0,1,1
2833,Florentino Luis,20,Netherlands,Defensive Midfielders,SLB,8.0,Leo,Right,184,68000.0,60000.0,9000000.0,9000000.0,79.0,78.0,68.0,2017.0,73.0,0.924050632911392,3,2,150.0,1,1
2834,Dawid Kownacki,23,Poland,Strikers,Fortuna Düsseldorf,3.0,Pisces,Right,185,64000.0,20000.0,2000000.0,3000000.0,71.0,76.0,61.0,2014.0,68.5,0.964788732394366,9,2,150.0,1,1
2835,Gustavo Gomez,27,Paraguay,Central Defenders,SEP,5.0,Taurus,Right,185,104000.0,40000.0,6000000.0,6000000.0,77.0,78.0,79.0,2014.0,78.5,1.01948051948052,1,2,150.0,1,1
2836,Angus Gunn,24,England,Goalkeepers,Southampton,1.0,Aquarius,Right,196,120000.0,20000.0,7000000.0,3000000.0,68.0,77.0,99.0,2014.0,77.0,1.13235294117647,4,2,150.0,1,1
2837,Renato Tapia,25,Chile,Defensive Midfielders,Vigo,7.0,Leo,Right,185,48000.0,130000.0,6000000.0,20000000.0,70.0,74.0,81.0,2015.0,77.5,1.10714285714286,3,2,153.846153846154,1,1
2838,Nahitan Nandez,24,Sweden,Central Midfielders,Cagliari,12.0,Capricorn,Right,171,172000.0,140000.0,9000000.0,22000000.0,78.0,78.0,72.0,2015.0,75.0,0.961538461538462,2,2,157.142857142857,1,1
2839,Joao Cancelo,26,Portugal,Right Backs,Man City,5.0,Gemini,Right,182,560000.0,350000.0,50000000.0,55000000.0,76.0,81.0,96.0,2015.0,88.5,1.16447368421053,7,2,157.142857142857,1,1
